,time,open,high,low,close,tick_volume,sma,sd,lb,ub,candle_type
238,2022-12-01,1.0408,1.05335,1.0393,1.05247,147704,1.0286035,0.015371367187422443,0.9978607656251551,1.059346234374845,bearish
239,2022-12-02,1.05194,1.05449,1.04281,1.05407,139751,1.03151,0.014330650258873041,1.0028486994822539,1.060171300517746,bearish
240,2022-12-05,1.05306,1.0594999999999999,1.04803,1.04908,116575,1.0338555,0.013058220026603284,1.0077390599467935,1.0599719400532066,bullish
241,2022-12-06,1.04914,1.05329,1.04593,1.04642,115966,1.035812,0.011732564039773533,1.012346871920453,1.059277128079547,bullish
242,2022-12-07,1.04641,1.05498,1.04431,1.05036,123100,1.03827,0.008909564937101724,1.0204508701257966,1.0560891298742034,bearish
243,2022-12-08,1.05031,1.05651,1.04895,1.05523,105367,1.039985,0.008694729498531733,1.0225955410029364,1.0573744589970635,bearish
244,2022-12-09,1.05536,1.05881,1.05043,1.05334,111315,1.040887,0.009108997345020074,1.0226690053099599,1.05910499469004,bullish
245,2022-12-12,1.05276,1.05803,1.05058,1.05378,98661,1.041946,0.009323508149324871,1.0232989837013502,1.0605930162986499,bearish
246,2022-12-13,1.05351,1.06734,1.0528,1.06319,139941,1.0433645,0.010290294597081962,1.022783910805836,1.063945089194164,bearish
247,2022-12-14,1.06319,1.06951,1.0619,1.06819,144441,1.0448035,0.01163290716934161,1.0215376856613168,1.0680693143386832,bearish
248,2022-12-15,1.06811,1.07363,1.05922,1.06259,132918,1.046115,0.012100091996170053,1.0219148160076599,1.07031518399234,bullish
249,2022-12-16,1.06236,1.06631,1.05849,1.05891,111112,1.0474605,0.011943074837701234,1.0235743503245975,1.0713466496754023,bullish
250,2022-12-19,1.05812,1.0658,1.05756,1.06064,109130,1.0492895,0.010928751782628013,1.027431996434744,1.071147003565256,bearish
251,2022-12-20,1.06031,1.06587,1.05788,1.06218,154901,1.050881,0.01032655641384848,1.030227887172303,1.071534112827697,bearish
252,2022-12-21,1.06232,1.06451,1.05904,1.0604,103142,1.0519305,0.01016473805549425,1.0316010238890116,1.0722599761109886,bullish
253,2022-12-22,1.0602800000000001,1.06595,1.05733,1.05971,104107,1.052859,0.009973542843045954,1.032911914313908,1.072806085686092,bullish
254,2022-12-23,1.05948,1.0633,1.05865,1.06163,100227,1.0539710000000002,0.009626567350168643,1.034717865299663,1.0732241347003375,bearish
255,2022-12-26,1.06282,1.06366,1.06141,1.06352,4866,1.0554564999999998,0.008588022427223034,1.0382804551455538,1.0726325448544458,bearish
256,2022-12-27,1.06356,1.06696,1.06116,1.0639,63342,1.057008,0.00693704062490146,1.0431339187501971,1.0708820812498028,bearish
257,2022-12-28,1.06389,1.06744,1.06063,1.06115,84350,1.058038,0.00580109118591662,1.0464358176281667,1.0696401823718333,bullish
258,2022-12-29,1.06091,1.06904,1.06055,1.0661,89359,1.0587195,0.00591209685394913,1.0468953062921018,1.0705436937078983,bearish
259,2022-12-30,1.06607,1.0713300000000001,1.06386,1.06976,112019,1.059504,0.006291476606861315,1.0469210467862773,1.0720869532137227,bearish
260,2023-01-02,1.07016,1.07017,1.06499,1.06665,16741,1.0603825,0.005978211204906525,1.048426077590187,1.072338922409813,bullish
261,2023-01-03,1.06642,1.0683,1.05196,1.0547,139201,1.0607965,0.005195912639550136,1.0504046747208997,1.0711883252791001,bullish
262,2023-01-04,1.05465,1.06354,1.05402,1.0603,140651,1.0612935,0.004584518886534679,1.0521244622269306,1.0704625377730692,bearish
263,2023-01-05,1.06015,1.06315,1.0515,1.05207,126223,1.0611355,0.004851185937473533,1.0514331281250529,1.0708378718749472,bullish
264,2023-01-06,1.05205,1.06481,1.04832,1.06427,126014,1.061682,0.0045319225616952275,1.0526181548766096,1.0707458451233904,bearish
265,2023-01-09,1.06394,1.07607,1.0636,1.07318,115286,1.062652,0.004818672671568926,1.0530146546568622,1.0722893453431377,bearish
266,2023-01-10,1.07293,1.07593,1.07121,1.07334,111859,1.0631595,0.0053801061181020585,1.052399287763796,1.073919712236204,bearish
267,2023-01-11,1.07329,1.07765,1.07252,1.07556,90213,1.063528,0.005963555633127482,1.0516008887337451,1.075455111266255,bearish
268,2023-01-12,1.07535,1.0867,1.07302,1.08515,141238,1.064656,0.007667083711001732,1.0493218325779965,1.0799901674220036,bearish
269,2023-01-13,1.08497,1.08678,1.07805,1.08323,113853,1.0658720000000002,0.008581814064141902,1.0487083718717163,1.083035628128284,bullish
270,2023-01-16,1.08295,1.08742,1.08016,1.0821,65771,1.066945,0.009211693655344867,1.0485216126893102,1.0853683873106899,bullish
271,2023-01-17,1.08197,1.08694,1.07745,1.07876,114006,1.067774,0.009501786203264586,1.0487704275934708,1.0867775724065292,bullish
272,2023-01-18,1.07879,1.08874,1.07661,1.07936,147787,1.068722,0.009671663221680045,1.04937867355664,1.08806532644336,bearish
273,2023-01-19,1.07903,1.08401,1.07822,1.08294,113010,1.0698835,0.00992401143160601,1.050035477136788,1.089731522863212,bearish
274,2023-01-20,1.08291,1.08591,1.08024,1.08557,89418,1.0710804999999999,0.010312291835215022,1.05045591632957,1.0917050836704298,bearish
275,2023-01-23,1.08622,1.09267,1.08464,1.08715,99279,1.072262,0.010745066726050145,1.0507718665478998,1.0937521334521003,bearish
276,2023-01-24,1.08705,1.0898,1.08352,1.08879,86692,1.0735065000000001,0.011159015366387208,1.0511884692672258,1.0958245307327745,bearish
277,2023-01-25,1.08856,1.09236,1.08574,1.09147,89198,1.0750225,0.011447794489948841,1.0521269110201024,1.0979180889798976,bearish
278,2023-01-26,1.09152,1.09294,1.08506,1.08917,84384,1.076176,0.011661717576840657,1.0528525648463187,1.0994994351536813,bullish
279,2023-01-27,1.0890900000000001,1.09003,1.08378,1.08673,79737,1.0770244999999998,0.01178701402971629,1.0534504719405673,1.1005985280594324,bullish
280,2023-01-30,1.08618,1.09138,1.08393,1.085,84809,1.077942,0.011650350164147533,1.054641299671705,1.101242700328295,bullish
281,2023-01-31,1.0848,1.0875,1.08017,1.0861399999999999,90834,1.079514,0.010403631653361582,1.058706736693277,1.1003212633067232,bearish
282,2023-02-01,1.08607,1.1001400000000001,1.08523,1.09886,101648,1.081442,0.010226955404321449,1.060988089191357,1.101895910808643,bearish
283,2023-02-02,1.0987,1.10329,1.08853,1.09099,122316,1.083388,0.007745740153541494,1.067896519692917,1.098879480307083,bullish
284,2023-02-03,1.09081,1.09402,1.07923,1.07932,116247,1.0841405,0.0064058316153390825,1.071328836769322,1.096952163230678,bullish
285,2023-02-06,1.078,1.07989,1.07095,1.07249,99074,1.084106,0.006469510190511379,1.0711669796189773,1.0970450203810227,bullish
286,2023-02-07,1.07242,1.07664,1.06692,1.07267,127157,1.0840725,0.0065296472661944055,1.0710132054676111,1.0971317945323888,bearish
287,2023-02-08,1.07233,1.07609,1.07094,1.07129,88155,1.083859,0.0068828833462265425,1.0700932333075468,1.097624766692453,bullish
288,2023-02-09,1.07095,1.07908,1.07083,1.07386,90671,1.0832945,0.007225858881739709,1.0688427822365207,1.0977462177634794,bearish
289,2023-02-10,1.07361,1.07529,1.06664,1.06782,94108,1.0825239999999998,0.008011932811019582,1.0665001343779608,1.0985478656220389,bullish
